file,offset_hex,japanese,vi_accented,field_bytes,vi_bytes,free_bytes,source,category
SLPS_020.75,0x1600,いやしのうた,Hồi HP,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1628,フェザーレイ,Feath,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1638,ダメージの１／２を奪う,Hút 1/2 DMG,22,22,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1668,ブラッドスピア,G.Máu,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1678,アイテムを使えなくする,Khóa đồ,22,14,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1690,使い捨てアイテム,Đồ 1L,16,10,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x16a4,アイテム封じ,Khóa,12,8,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x16b4,クリティカルがでやすい,Hay CM,22,12,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x16e8,スノーストーム,B.tuyết,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x16f8,速度が速い,Nhanh,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x171c,せつなの剣,Kiếm,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1728,ダメージを１／２にへらす,Giảm 1/2 DMG,24,24,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1744,使い捨て防御アイテム,Thủ 1 lần,20,18,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x175c,シールド,Mộc,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x177c,使い捨て回復アイテム,Hồi 1 lần,20,18,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1818,ジプシータロウ,Gypsy,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1828,バトルアックス,Rìu đấu,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1838,レイピア,Rapi,8,8,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x18a4,ジャンビーヤ,Jambia,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x18cc,クレイモア,Claym,10,10,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x18f0,ボーイナイフ,Bowie,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1900,基本武器,VKCB,8,8,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x190c,ダメージ,Sát,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1918,武器破壊,Phá,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x195c,Ｌ/V%d（あと/V%d）,L/V%d C/V%d,18,14,4,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x1970,ランダム武器破壊,Phá VK,16,12,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1984,指定武器破壊,Phá VK,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1994,指定武器取得,Lấy VK,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x1a48,ボーイナイフ,Bowie,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2014,大不幸,Xui,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2028,不幸,X.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x203c,幸運,M.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x2050,大幸運,May,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2064,盗賊の援助,Trộm+,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2078,魔法使いの援助,Pháp sư,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x208c,ＧＯマスおくり,Tới GO,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x20a0,ワープ,DC,6,4,2,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x20b4,大国の混乱,Loạn,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x20c8,領主からの使者,Sứ giả,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x20dc,小領主の協力,L.chúa,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x20f0,大領主の協力,Đại LC,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2104,じしん,ĐĐ,6,4,2,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x2118,落雷,S.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x212c,大国からの使者,Sứ giả,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2140,大国からの使者,Sứ giả,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2154,大国の援助,Viện+,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2168,領地購入,Mua,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x217c,魔王のこうりん,Ma tới,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2190,魔王しょうかん,Gọi ma,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x21a4,魔王のきょうふ,sợ Ma,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x21b8,魔王の気まぐれ,Ma quậy,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x21cc,魔王のゆうわく,cám dỗ,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x21e0,お店破壊,Phá!,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x21f4,ルート変更,Đổi,10,6,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2208,時の神のいたず,Thời,14,8,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x221c,運の神の休息,May,12,6,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2230,ふみたおし,Quỵt,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2244,バトルカード,Thẻ,12,6,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2258,地震,ĐĐ,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x226c,邪神像,Tà,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2280,悪魔の塔,Ma,8,4,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2294,はかば,Mộ,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x22a8,温泉,SN,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x22bc,女神像,Nữ,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x22d0,庭園,V.,4,4,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x22e4,大聖堂,Đền,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x22f8,サーカス,xiếc,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x230c,呪いの沼,Đầm,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2320,死神像,Tử,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2334,ダイス３つ,3 xúc,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2348,ダイス４つ,4 xúc,10,10,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x235c,１進む,+1,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2370,２進む,+2,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2384,３進む,+3,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2398,４進む,+4,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x23ac,５進む,+5,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x23c0,６進む,+6,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x23d4,お店破壊,Phá!,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x23e8,カード交換,Đổi,10,6,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x244c,ヤスツナ,Yasu,8,8,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x2458,ガラハッド,Galhd,10,10,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x2464,ティアラ,Mão,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2470,ゴライアス,Golia,10,10,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x247c,メグメグ,Megu,8,8,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x2488,アガート,Agat,8,8,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2494,シンバッド,Sinba,10,10,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x2580,れん金術,Giả,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x263c,病院,BV,4,4,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x264a,騎士団,Kỵ,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2658,修道会,Đạo,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2666,れん金術,Giả,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2674,武器屋,VK,6,4,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2858,やったー！！,Hay!!,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2868,このエリアはあなたのものよ！！,Khu của bạn!!,30,26,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2888,このエリアはあなたたちのものよ！！,Khu của các bạn!!,34,34,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x28ac,土地の資産価値もどーんとアップ！,Giá trị đất tăng,32,32,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x28d0,土地の持ち主が変わったよ,Đổi chủ đất,24,22,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x28ec,体力が０になったから、ちりょうひ,HP0 trả viện phí,32,32,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2910,２００ゼニーをもらうわよ！,Nhận 200Z!,26,20,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2c44,何がおこるのかな,Có gì?,16,12,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2c58,２枚まで交換できるよ！,Đổi đến 2,22,18,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2c70,大チャンス！ライバルと武器カードを,Cơ hội Đổi thẻ VK,34,34,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2ca4,壊してくれるわよ,Sẽ phá,16,12,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2cb8,えらんだエリアのお店を魔王が全部,Ma phá tiệm,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2cdc,「お店破壊」,「Phá」,12,10,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2cec,６マス進めるよ,Đi 6 ô,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2cfc,「６進む」,Đi 6,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d08,５マス進めるよ,Đi 5 ô,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d18,「５進む」,Đi 5,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d24,４マス進めるよ,Đi 4 ô,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d34,「４進む」,Đi 4,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d40,３マス進めるよ,Đi 3 ô,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d50,「３進む」,Đi 3,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d5c,２マス進めるよ,Đi 2 ô,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d6c,「２進む」,Đi 2,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d78,１マス進めるよ,Đi 1 ô,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2d88,使うとダイスをふるかわりに,thay xúc xắc,26,24,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2da4,「１進む」,Đi 1,10,8,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2db0,ダイスの数が４つになるよ,Xúc xắc x4,24,20,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2dcc,超特急ーーー！,Cực tốc,14,14,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2ddc,「ダイス４つ」,4 xắc,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2dec,ダイスの数が３つになるよ,Xúc xắc x3,24,20,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2e08,スピードアップ！,Tăng tốc,16,16,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2e1c,「ダイス３つ」,3 xắc,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2e2c,まわりの通行税が３０％下がるよ！,Phí giảm30%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2e50,死神のシンボルを建てると、,Xây Tử thần,26,22,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2e84,１０％、まわりの通行税ダウン！,Phí giảm10%,30,22,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2ea4,沼のシンボルを建てれば、,Xây đầm lầy,24,22,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2edc,まわりの通行税が２倍になるよ！,Phí x2,30,12,18,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2efc,サーカスのシンボルを建てると、,Xây xiếc,30,16,14,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2f38,まわりの通行税が３倍になるよ！,Phí x3,30,12,18,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2f58,大聖堂のシンボルを建てると、,Dựng nhà thánh,28,28,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2f90,まわりの通行税が７０％上がるよ！,Phí tăng70%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2fb4,庭園のシンボルを建てると、,Xây vườn,26,16,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x2fe8,まわりの通行税が５０％上がるよ！,Phí tăng50%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x300c,女神のシンボルを建てると、,Xây Nữ thần,26,22,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3040,まわりの通行税が３０％上がるよ！,Phí tăng30%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3064,温泉のシンボルを建てると、,Xây suối,26,16,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3098,まわりの通行税が５０％下がるよ！,Phí giảm50%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x30bc,はかばのシンボルを建てると、,Xây nghĩa,28,18,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x30f4,まわりの通行税が７０％下がるよ！,Phí giảm70%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3118,塔のシンボルを建てると、,Xây tháp,24,16,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3150,まわりの通行税が９０％下がるよ！,Phí giảm90%,32,22,10,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3174,邪神のシンボルを建てると、,Xây Tà thần,26,22,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x31a8,邪魔なシンボルを壊せるよ！,Phá tượng,26,18,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x31c4,このカードを使うと、,Dùng thẻ:,20,18,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x31dc,「地震」,「ĐĐ」,8,8,0,BATCH39_MASTER_CLOSURE_0.6.49.0.csv,batch40-new-exact
SLPS_020.75,0x31e8,戦闘をしかけることができるよ！,Thách đấu được!,30,30,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3208,このカードを使えば、ライバルに,Dùng thẻ địch,30,26,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3228,「バトルカード」,「Thẻ」,16,10,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x323c,土地マスを無効にできるよ,Vô hiệu đất,24,22,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3258,１ターンのあいだ自分の番だけ、,1 lượt của bạn,30,28,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3278,「ふみたおし」,「Quỵt」,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3288,特殊マスが効かなくなっちゃう,Vô hiệu ô ĐB,28,24,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x32a8,氷の女神のくちづけでしばらく,Nụ thần băng,28,24,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x32c8,「氷の女神のくちづけ」,「hôn băng」,22,20,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x32e0,を入れかえちゃう,Đổi chỗ,16,14,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x32f4,いたずら好きの時の神がみんなの場所,Thần TG đổi chỗ,34,30,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3318,「時の神のいたずら」,Trò thời,20,16,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3330,ルートを変えてあげる,Đổi đường,20,18,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3348,全ての分岐マスを切りかえて、,Đổi mọi rẽ,28,20,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3368,「ルート変更」,「Đổi」,14,10,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3394,「%s」を手に入れたよ,Nhận %s,20,12,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x33ac,手持ちのイベントカードがいっぱいで,Thẻ SK đã đầy,34,26,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x33d0,もう持ち切れないよ,Hết chỗ,18,14,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x33e4,どれを捨てる？,Bỏ gì?,14,12,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x33f4,「%s」を捨てて,Bỏ %s,14,8,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3758,あいての体力,HPđịch,12,12,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x37bc,本当にやめるの？,Dừng?,16,10,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x37d0,お金が足りないけど,Thiếu $,18,14,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x37e4,何か売っちゃう ？,Bán gì?,17,14,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x380c,総資産を見たけど ,tổng TS,17,14,3,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3820,これじゃたりないわよ,Chưa đủ,20,14,6,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3838,まだお金が足りないけど,Thiếu tiền,22,20,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3850,総資産を見たけど,tổng TS,16,14,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3864,も～何やってるの？,Làm gì?,18,14,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3878,早く決めてよね！！,Nhanh!!,18,14,4,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x388c,もうっ！,Ôi!,8,6,2,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x3898,早く決めてってばぁ～,Nhanh!,20,12,8,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
SLPS_020.75,0x7679c,氷の弓,Ice,6,6,0,BATCH37_NEW_EXACT_OFFSET_0.6.47.0.csv,batch40-new-exact
